,root,d+,d-
GO:0032609,7,1,3
GO:1900247,11,2,2
GO:0071651,11,3,0
GO:2000509,9,4,0
GO:0051058,9,3,3
GO:0046031,10,2,2
GO:0002726,11,4,2
GO:1900246,16,3,0
GO:1905653,11,3,1
GO:0007522,5,1,0
GO:0000429,11,2,3
GO:0090102,7,2,1
GO:0031329,5,3,20
GO:0002230,10,1,0
GO:0010225,6,1,1
GO:0000710,9,2,0
GO:0042373,5,2,3
GO:0098937,9,1,3
GO:1905247,9,2,1
GO:1902746,11,2,2
GO:0032581,6,1,0
GO:0140742,10,1,2
GO:1903383,11,3,1
GO:0032108,7,3,1
GO:0106300,8,1,0
GO:0032202,7,2,1
GO:0010753,9,3,0
GO:0090659,4,1,1
GO:0050917,7,1,0
GO:0050810,7,3,8
GO:0043132,9,1,1
GO:0010510,14,2,0
GO:0086097,9,2,0
GO:0051885,10,3,0
GO:1901594,5,3,0
GO:0033014,5,6,3
GO:1900016,10,3,0
GO:0010988,6,2,2
GO:0033632,6,3,2
GO:0035350,8,2,1
GO:0140112,4,1,1
GO:1900737,8,3,0
GO:1900544,10,3,4
GO:0044208,12,1,0
GO:0015800,6,1,4
GO:0042692,4,2,7
GO:0046952,6,5,0
GO:1902463,5,1,2
GO:0050671,8,4,3
GO:0097222,11,1,0
GO:0045040,9,5,2
GO:0140975,3,1,2
GO:0043403,5,1,8
GO:0045019,7,4,0
GO:1903182,11,2,1
GO:0002651,9,3,0
GO:0015837,5,2,6
GO:1903412,5,3,1
GO:0072520,9,3,0
GO:0061837,9,1,0
GO:0000075,8,2,7
GO:0042537,4,2,10
GO:0045324,6,2,2
GO:0046128,8,2,7
GO:0072539,14,2,4
GO:0032271,7,2,5
GO:0060315,13,4,0
GO:0043129,4,1,0
GO:0071895,8,1,2
GO:1904341,9,2,1
GO:0003211,10,2,2
GO:1901532,7,2,5
GO:2000465,5,1,2
GO:1900154,8,2,1
GO:0003008,2,1,9
GO:0001547,10,4,4
GO:1903198,5,1,1
GO:0048172,12,1,1
GO:0034764,6,4,10
GO:2000180,9,3,0
GO:0016129,6,3,1
GO:2000520,7,2,2
GO:0061448,4,1,8
GO:0051046,5,2,13
GO:0046075,11,2,1
GO:0060693,9,4,3
GO:0044821,12,2,1
GO:0036496,12,3,1
GO:2000169,9,2,2
GO:0072128,8,2,2
GO:0060770,10,6,0
GO:0000917,7,1,0
GO:0031335,7,4,2
GO:0051972,9,2,3
GO:0150090,7,1,0
GO:0042407,8,1,2
GO:0070874,8,5,2
GO:1903394,9,2,0
GO:0002478,4,2,3
GO:0018125,8,2,0
GO:0051631,8,2,0
GO:0002586,6,3,2
GO:1900131,5,2,0
GO:0036494,13,3,0
GO:0106044,8,1,2
GO:1904906,8,3,0
GO:0090024,10,4,0
GO:0021536,9,2,9
GO:0019323,6,2,3
GO:0042492,10,2,3
GO:0031550,10,3,0
GO:0006024,6,2,5
GO:0150024,5,1,0
GO:0019370,8,2,2
GO:0090138,8,2,0
GO:1903226,11,3,0
GO:0046645,9,3,2
GO:0030050,7,3,0
GO:0051354,5,2,4
GO:0007091,9,2,3
GO:1901645,6,2,2
GO:0034504,6,1,8
GO:0006546,10,2,1
GO:0042245,7,1,0
GO:0048598,5,2,41
GO:0008210,5,2,2
GO:0035733,4,1,3
GO:0001779,9,2,4
GO:0030516,14,3,4
GO:1900275,8,2,0
GO:0042694,6,2,0
GO:0098727,2,1,2
GO:0018076,9,2,2
GO:1905407,7,1,1
GO:1903566,8,3,1
GO:0046470,7,2,7
GO:0048818,9,3,2
GO:0030846,11,1,3
GO:0009127,9,2,2
GO:1901700,3,1,78
GO:0014842,7,2,3
GO:1905447,11,3,1
GO:0140966,12,1,1
GO:1905513,13,3,0
GO:0044828,7,3,0
GO:0006955,2,2,16
GO:0048519,3,2,34
GO:0032276,10,3,4
GO:0050685,10,3,2
GO:0050902,6,2,0
GO:0072660,8,2,0
GO:0070372,9,2,2
GO:0010838,7,3,0
GO:0090075,4,1,6
GO:0045636,7,3,0
GO:0001555,9,3,0
GO:1905578,10,2,1
GO:2000702,15,2,1
GO:0045725,10,4,0
GO:0006702,7,3,1
GO:0001957,4,1,0
GO:0015738,10,1,1
GO:0071225,6,3,0
GO:0021634,10,2,2
GO:0070366,8,2,2
GO:0046676,11,4,1
GO:0051418,10,1,3
GO:1904139,10,3,2
GO:0000305,5,2,2
GO:1900150,7,4,2
GO:0043687,6,1,8
GO:0061374,12,2,0
GO:0072232,13,2,0
GO:0086072,10,3,0
GO:0006807,2,1,14
GO:0071677,8,3,5
GO:1904764,6,1,0
GO:0061114,7,2,0
GO:0140354,6,1,2
GO:0032789,7,1,0
GO:0060846,9,2,2
GO:0051625,4,1,0
GO:0009988,3,1,2
GO:0016242,8,3,3
GO:1900010,7,1,1
GO:0014745,7,4,3
GO:0006753,6,3,7
GO:1902455,5,4,1
GO:0006469,10,3,6
GO:0003096,8,2,1
GO:0042255,7,2,4
GO:0061117,9,3,1
GO:1904432,4,1,1
GO:0002479,6,1,0
GO:0002222,13,1,0
GO:0003171,8,1,3
GO:0072164,9,2,5
GO:0033030,8,4,0
GO:0042040,6,1,1
GO:0048532,4,2,9
GO:0006576,5,1,6
GO:1900075,11,3,0
GO:0010754,9,3,0
GO:2000426,9,3,0
GO:0010288,5,1,1
GO:0031667,4,1,12
GO:0090209,9,4,2
GO:0042262,7,3,0
GO:0007399,5,1,17
GO:0050823,5,2,0
GO:0043467,5,2,7
GO:0051547,7,2,2
GO:0086103,6,2,3
GO:0061311,7,2,4
GO:1905179,7,3,0
GO:0035700,10,2,2
GO:0016441,9,2,6
GO:2000279,9,4,2
GO:1905932,10,4,0
GO:0018904,3,2,4
GO:0046457,10,3,1
GO:1903533,7,2,2
GO:0006302,8,1,9
GO:0045653,9,3,0
GO:0051923,4,1,1
GO:0015691,8,1,1
GO:0002649,8,2,1
GO:0031069,7,4,0
GO:1903998,6,2,2
GO:0006573,7,2,2
GO:1903952,11,3,1
GO:1904170,8,2,1
GO:0050974,6,3,3
GO:0048332,5,2,6
GO:0120012,7,2,0
GO:1904587,5,2,3
GO:1990787,11,2,0
GO:0032526,5,2,1
GO:1905222,8,2,0
GO:0050691,9,1,2
GO:2000270,7,3,0
GO:0033239,6,3,3
GO:0016048,4,3,1
GO:0033490,8,1,0
GO:2000006,11,2,1
GO:0051599,5,2,1
GO:0061646,13,2,0
GO:1904251,8,4,3
GO:0003272,9,2,2
GO:0002298,13,2,2
GO:0010635,7,3,2
GO:0003235,8,1,1
GO:0071242,5,2,0
GO:0120063,7,1,1
GO:0097498,8,1,0
GO:1900078,9,4,1
GO:0072672,8,2,2
GO:0055021,9,2,4
GO:0042773,8,2,2
GO:0001811,11,4,0
GO:0032700,10,3,1
GO:0060260,11,3,4
GO:0003415,9,2,3
GO:0045580,10,3,10
GO:0000430,12,2,2
GO:0046629,6,1,4
GO:1902108,8,2,2
GO:0031444,9,1,1
GO:0048792,11,2,0
GO:0090677,3,1,2
GO:0060629,10,3,0
GO:0070474,9,3,0
GO:0051702,3,1,3
GO:0097281,7,1,0
GO:0160054,5,2,0
GO:0002760,9,6,1
GO:1902977,12,3,0
GO:0060573,6,2,1
GO:0032633,7,1,3
GO:2000626,11,4,0
GO:0080058,6,1,0
GO:0001942,6,3,6
GO:1902043,9,3,1
GO:0045924,6,2,2
GO:1905229,7,2,0
GO:0046963,9,4,1
GO:0006725,3,1,24
GO:0034499,7,2,0
GO:0050976,7,2,0
GO:0097084,8,2,1
GO:0070498,7,2,3
GO:0002264,4,2,0
GO:0061198,8,2,0
GO:0072318,8,1,1
GO:1904291,13,4,0
GO:0021696,12,3,5
GO:0060744,9,2,0
GO:0035902,3,1,1
GO:0042554,5,1,3
GO:0001831,11,3,0
GO:0072720,4,2,1
GO:1904567,5,2,1
GO:0021812,15,2,1
GO:0046104,9,1,2
GO:0006354,9,2,7
GO:0046720,9,2,0
GO:0001945,7,2,2
GO:0072107,15,4,0
GO:1903978,8,3,2
GO:0048086,5,3,1
GO:0060219,11,3,3
GO:1904222,6,2,0
GO:0099105,6,1,1
GO:0090311,8,2,2
GO:0072202,8,2,7
GO:1905415,11,3,0
GO:0106064,6,3,1
GO:2000568,9,3,0
GO:0051924,8,2,6
GO:1904889,8,2,3
GO:1903379,10,3,1
GO:1902082,11,4,0
GO:0001991,10,1,2
GO:1901377,5,3,1
GO:0099180,11,1,0
GO:0060295,7,3,2
GO:0000493,8,1,0
GO:0033353,5,1,1
GO:0055093,5,2,1
GO:2000004,11,2,1
GO:0021535,9,2,2
GO:1902033,7,2,2
GO:0070570,12,4,3
GO:0021694,14,3,1
GO:1901685,4,2,1
GO:1902601,9,3,0
GO:0060304,9,4,0
GO:0090497,5,1,1
GO:0050804,9,2,20
GO:0042214,6,2,2
GO:0010470,7,3,1
GO:1901687,5,3,0
GO:0045959,11,4,0
GO:0007624,2,1,0
GO:0034242,8,4,1
GO:0006301,8,1,2
GO:0044320,6,2,1
GO:1901653,5,2,0
GO:0002443,3,1,7
GO:0034151,16,2,0
GO:0072108,14,4,0
GO:0030505,5,2,0
GO:1902553,7,2,0
GO:0019374,7,1,3
GO:0141137,9,2,1
GO:0035358,7,2,2
GO:1901052,7,3,1
GO:0015840,6,2,1
GO:0030421,4,2,2
GO:1905930,9,3,2
GO:0043476,3,2,1
GO:1901329,9,2,1
GO:1900191,7,3,1
GO:0042322,10,3,0
GO:0061386,13,2,0
GO:0061188,14,3,0
GO:0007217,6,1,0
GO:0001819,9,4,32
GO:0060045,11,4,0
GO:0061077,8,1,4
GO:0070253,9,1,3
GO:0021685,14,3,0
GO:0072110,11,2,4
GO:1901662,5,2,0
GO:0097680,10,1,0
GO:1905835,6,4,0
GO:0140300,8,4,0
GO:0036023,10,3,0
GO:1901096,8,4,2
GO:0021965,15,2,0
GO:0021742,11,2,0
GO:0071731,4,3,1
GO:0046854,9,1,2
GO:1903608,6,1,0
GO:0140466,11,2,0
GO:0032510,8,2,2
GO:1903051,8,3,2
GO:0050777,5,4,14
GO:0032253,5,1,2
GO:0033375,9,1,2
GO:0002686,7,4,5
GO:0098736,8,1,0
GO:0055118,9,4,1
GO:0046349,5,2,3
GO:0071711,6,1,3
GO:0060746,4,1,1
GO:0002183,8,2,8
GO:0006044,6,1,2
GO:1903450,6,2,1
GO:0072343,4,1,2
GO:0051001,7,2,0
GO:0015864,7,1,2
GO:1905051,9,2,1
GO:1904328,6,2,1
GO:0006173,12,3,0
GO:1903217,11,3,0
GO:1905115,12,2,1
GO:0060686,12,4,0
GO:0006950,2,1,30
GO:1905111,7,3,0
GO:0060489,10,1,0
GO:0043305,11,4,0
GO:0099022,6,2,3
GO:1905908,7,4,0
GO:0015747,6,2,0
GO:0034111,7,3,1
GO:0010507,7,3,3
GO:0097010,6,1,2
GO:0097168,4,1,3
GO:0021642,10,2,0
GO:0042665,11,2,1
GO:0098779,9,2,1
GO:0098856,5,1,5
GO:0000709,11,2,0
GO:1904438,11,3,2
GO:0071639,11,3,0
GO:0006643,5,1,5
GO:0080144,4,1,1
GO:0035509,11,2,0
GO:1905349,8,2,0
GO:0010332,5,1,1
GO:0097707,4,1,3
GO:0051607,7,2,4
GO:0046712,11,3,0
GO:0051414,8,3,1
GO:1903317,8,3,5
GO:0042733,8,2,2
GO:0098732,5,1,3
GO:0001923,11,1,2
GO:0032957,7,1,1
GO:0001707,8,2,8
GO:0002373,9,1,2
GO:0072081,12,4,2
GO:0009079,9,3,1
GO:0045986,8,3,3
GO:0099159,8,2,1
GO:0014735,7,2,1
GO:1900480,9,3,0
GO:0072015,12,2,1
GO:1901533,8,3,3
GO:1904259,9,4,1
GO:0001516,11,2,4
GO:0093001,16,2,0
GO:0070898,11,2,0
GO:0060722,9,2,2
GO:0070889,7,1,0
GO:0071581,11,2,1
GO:1904227,6,2,0
GO:0070814,5,2,2
GO:0038184,6,2,0
GO:2000317,8,3,1
GO:0033034,7,3,3
GO:0000266,6,2,5
GO:0002747,3,1,0
GO:2000147,5,4,2
GO:1904565,5,3,1
GO:0034146,15,1,2
GO:0010738,7,2,1
GO:0034114,6,2,2
GO:0070881,8,3,1
GO:0016094,7,3,1
GO:0000959,7,1,8
GO:0051955,7,2,9
GO:0006249,12,3,0
GO:0001886,8,2,0
GO:0038185,6,2,0
GO:0014887,6,1,4
GO:1901327,5,3,0
GO:0042538,5,2,1
GO:0048240,8,4,3
GO:0021570,10,1,0
GO:0014012,13,1,1
GO:1902164,10,3,0
GO:1903531,7,4,8
GO:0071231,8,5,0
GO:1904923,7,2,2
GO:0048015,6,1,0
GO:0014738,7,2,2
GO:1904317,6,4,0
GO:0060457,6,3,5
GO:0051128,4,2,33
GO:0045601,7,2,4
GO:0000492,8,1,0
GO:0035037,6,2,0
GO:0042157,5,1,6
GO:0033696,11,2,0
GO:1905664,11,3,2
GO:0032349,10,5,0
GO:0046745,2,1,0
GO:0071971,6,3,2
GO:0030641,6,2,1
GO:0001543,10,2,0
GO:0040012,3,2,5
GO:0016082,11,3,2
GO:0050675,6,2,1
GO:0015846,5,2,4
GO:0002831,4,2,12
GO:0003179,8,2,7
GO:0071596,10,1,0
GO:1905000,13,3,1
GO:0098756,5,1,1
GO:0061438,8,2,1
GO:0006900,6,3,6
GO:0030575,6,1,3
GO:0035272,5,1,3
GO:0072662,6,2,2
GO:1904435,6,1,1
GO:0032632,7,1,3
GO:0031620,8,3,1
GO:0055008,8,3,4
GO:1902437,7,4,0
GO:0009200,8,1,3
GO:0043376,12,3,2
GO:2000567,8,2,1
GO:0051729,8,1,0
GO:0090398,4,2,5
GO:0046167,7,3,0
GO:1905546,6,2,1
GO:0009234,5,2,0
GO:0045116,9,1,3
GO:0036480,8,2,4
GO:0010511,9,3,2
GO:0071840,2,1,2
GO:0051040,6,2,2
GO:1905314,8,1,2
GO:0032956,7,3,6
GO:0071671,7,3,2
GO:2000437,8,3,2
GO:0051785,8,3,2
GO:1902475,8,3,19
GO:0035150,4,1,1
GO:0016093,6,2,4
GO:0006048,8,3,0
GO:0070920,11,3,2
GO:2000106,6,2,7
GO:1904913,5,2,1
GO:0072234,10,3,12
GO:0046967,5,2,1
GO:1904031,11,2,1
GO:0035304,8,3,5
GO:1902809,9,3,2
GO:0046890,6,3,9
GO:0000494,11,2,0
GO:0140239,6,3,1
GO:0060620,9,2,1
GO:0097360,3,1,3
GO:0033089,12,3,0
GO:1901628,9,3,1
GO:0035303,7,2,5
GO:1904594,11,2,3
GO:0061033,8,2,0
GO:0044867,7,1,1
GO:0071317,7,3,1
GO:0060236,9,2,1
GO:1903100,8,1,0
GO:0044065,5,3,1
GO:0044788,5,1,5
GO:0016079,10,6,10
GO:0006704,7,2,4
GO:0061436,6,1,0
GO:0060515,11,3,1
GO:0051135,10,3,1
GO:1905280,8,3,0
GO:0032071,9,1,3
GO:1905153,6,2,3
GO:2001288,8,3,0
GO:0031325,5,4,24
GO:0009147,8,1,4
GO:0071529,7,1,0
GO:0120071,11,2,1
GO:0007129,10,2,2
GO:0010983,7,3,0
GO:0046839,6,2,1
GO:0051031,8,1,2
GO:0098876,5,2,3
GO:0003404,11,3,0
GO:0002764,5,2,3
GO:1904510,8,4,0
GO:0072498,8,1,1
GO:0009726,3,2,1
GO:0090083,6,3,4
GO:0051603,6,2,9
GO:0031923,6,2,0
GO:0000320,4,1,0
GO:0048627,5,2,0
GO:0021650,10,2,0
GO:0015787,8,2,0
GO:0097646,6,1,3
GO:0071918,7,2,0
GO:1901668,5,1,2
GO:1905219,8,3,1
GO:2000051,9,3,1
GO:0046039,10,2,1
GO:1901699,4,2,10
GO:0051155,7,3,5
GO:0097479,4,1,2
GO:0045229,4,1,2
GO:1902858,12,1,2
GO:0140541,10,1,2
GO:0120154,11,2,0
GO:0001812,11,4,0
GO:0090324,9,3,1
GO:0007181,10,2,0
GO:0010324,5,1,5
GO:2001054,7,3,2
GO:0090176,8,2,0
GO:0015697,5,2,3
GO:0043455,4,2,1
GO:0090273,10,2,2
GO:0050931,4,2,5
GO:1905225,6,1,1
GO:1904879,11,3,0
GO:0061299,11,2,1
GO:0006261,8,1,11
GO:0140367,8,2,0
GO:1901376,4,2,2
GO:0009069,8,2,7
GO:0043309,10,4,2
GO:0010755,10,2,2
GO:0035773,10,3,3
GO:1904017,5,2,0
GO:0006660,8,3,0
GO:2000035,5,2,1
GO:0072683,8,2,6
GO:0006654,8,2,2
GO:0042404,6,4,0
GO:0060148,11,3,1
GO:0046640,9,3,5
GO:0006888,6,2,4
GO:0048302,14,2,1
GO:1904141,11,4,0
GO:0090330,8,3,2
GO:0090086,11,3,1
GO:0097688,8,1,2
GO:0071108,10,1,2
GO:0031445,11,3,4
GO:0070672,5,1,1
GO:0048010,8,1,7
GO:0060211,15,2,2
GO:0090521,6,1,0
GO:0033088,13,4,0
GO:0070208,8,2,0
GO:1900115,6,1,1
GO:0043616,4,1,3
GO:0006290,8,1,1
GO:0051289,8,2,0
GO:0014858,7,3,1
GO:0030208,9,5,0
GO:0015718,7,1,14
GO:0072304,11,4,1
GO:0071216,3,2,6
GO:0042297,9,3,0
GO:0045922,9,5,2
GO:0019388,7,2,2
GO:0071447,6,3,1
GO:0044271,4,2,15
GO:1904351,8,3,1
GO:0032971,7,4,1
GO:2000623,13,3,0
GO:1990569,8,2,0
GO:0000022,9,4,3
GO:0080135,5,3,17
GO:0046530,9,1,5
GO:0003382,7,2,3
GO:0060300,7,2,2
GO:0071610,8,1,2
GO:0055119,5,1,4
GO:1902956,11,2,2
GO:0008355,8,2,0
GO:0045824,9,6,7
GO:0072054,7,2,0
GO:0060396,8,2,4
GO:2001197,8,3,2
GO:0044270,4,2,12
GO:0009149,9,2,2
GO:0060516,10,3,1
GO:1905765,11,4,0
GO:0043315,11,5,0
GO:0006553,7,1,3
GO:1904694,10,4,0
GO:0070875,9,5,2
GO:0051791,8,1,3
GO:0009187,8,1,3
GO:0010459,8,2,1
GO:0048392,10,2,0
GO:0072137,4,1,0
GO:0008291,4,2,2
GO:1901523,6,1,3
GO:0045017,6,3,2
GO:1901834,13,2,1
GO:0007635,3,2,2
GO:0051172,5,3,9
GO:0002326,10,2,1
GO:0006933,6,2,0
GO:0061010,6,2,0
GO:1905091,12,4,0
GO:0032328,7,3,2
GO:0140708,11,3,0
GO:0038179,6,2,2
GO:0002121,4,1,0
GO:0110088,6,1,2
GO:0099145,12,7,0
GO:2000110,8,4,0
GO:2000170,10,3,0
GO:1904959,9,4,1
GO:0009893,4,3,12
GO:0045932,7,3,2
GO:0061669,10,2,3
GO:0008037,2,1,3
GO:0035607,11,2,0
GO:0031086,11,1,1
GO:1904411,8,3,0
GO:0007031,5,1,5
GO:0015825,8,2,1
GO:0071839,5,1,2
GO:0032571,7,2,1
GO:0035024,10,3,0
GO:0150045,7,3,0
GO:0003327,10,2,0
GO:0010764,7,3,0
GO:1905001,14,3,0
GO:0008612,8,3,0
GO:0021612,11,2,0
GO:0034344,9,2,2
GO:0009620,5,1,4
GO:0045991,11,2,3
GO:0009064,8,2,6
GO:2000309,11,3,0
GO:1903424,7,2,0
GO:0090181,7,3,3
GO:0090731,6,2,1
GO:0046065,11,2,1
GO:0046459,8,1,6
GO:0010560,8,4,7
GO:0006046,7,2,0
GO:0051304,5,2,5
GO:0061910,8,2,0
GO:0046035,10,2,2
GO:0050794,3,2,48
GO:0035581,8,1,4
GO:1901128,7,2,0
GO:0032899,4,2,2
GO:0044182,3,1,3
GO:0042487,7,2,2
GO:1902224,5,2,3
GO:0015670,6,2,1
GO:0060527,11,2,0
GO:2000009,7,3,0
GO:0048881,7,1,1
GO:0050790,3,1,10
GO:0097009,3,1,1
GO:1904502,8,2,1
GO:0090067,4,1,0
GO:0032909,10,2,2
GO:0018208,7,1,3
GO:0046328,9,2,2
GO:0048611,8,2,1
GO:1990264,11,2,0
GO:0045650,10,3,0
GO:0034154,15,1,3
GO:1905300,10,4,0
GO:0031118,11,2,2
GO:1905032,8,3,2
GO:0060685,11,5,3
GO:0035799,7,2,0
GO:1905413,10,2,3
GO:2000489,5,2,2
GO:0002949,11,2,0
GO:0060947,9,3,4
GO:0003414,12,2,1
GO:0061744,3,1,1
GO:0097378,16,1,1
GO:0030316,8,1,5
GO:0035382,7,2,0
GO:0048048,9,2,1
GO:0048145,5,2,4
GO:0071229,4,2,3
GO:0071901,11,2,4
GO:1902315,11,2,1
GO:0014806,6,2,0
GO:0032699,10,3,0
GO:0006096,12,7,4
GO:0035113,6,2,1
GO:0033377,9,2,1
GO:0008333,7,2,3
GO:0061734,10,1,3
GO:0006700,7,4,2
GO:1901475,9,2,1
GO:0044406,4,1,2
GO:0032728,11,3,0
GO:0035641,4,2,0
GO:0030200,8,2,0
GO:0106045,9,3,0
GO:0046834,6,2,0
GO:0051953,7,3,3
GO:2000172,7,2,2
GO:1901032,7,3,1
GO:2001205,11,3,0
GO:0031347,5,2,11
GO:0021937,14,2,1
GO:0005998,7,2,0
GO:0060193,6,2,2
GO:0061844,8,1,1
GO:0072259,10,2,0
GO:0010648,5,3,6
GO:0044241,3,1,1
GO:0072126,13,3,1
GO:0060998,13,2,2
GO:0044794,6,2,1
GO:1903716,8,2,0
GO:0099633,9,2,1
GO:0051638,13,1,0
GO:1904826,6,3,1
GO:0002939,12,1,0
GO:0060576,8,2,3
GO:1904588,6,3,1
GO:0014043,12,3,1
GO:2000212,11,5,0
GO:0035120,6,2,1
GO:0071402,3,1,4
GO:0009892,4,3,12
GO:0002930,9,2,0
GO:0019365,10,2,1
GO:0010744,7,3,0
GO:0106230,7,1,0
GO:0099624,6,1,2
GO:0035822,9,1,1
GO:1903259,6,1,0
GO:1902883,6,3,2
GO:0032667,9,2,2
GO:0003301,9,3,1
GO:1905839,11,3,0
GO:2001049,8,2,1
GO:0019080,2,1,3
GO:0048368,5,2,2
GO:1902894,12,4,0
GO:0001706,8,2,1
GO:0051308,10,2,0
GO:0007625,3,1,1
GO:0002934,6,1,2
GO:0014828,8,2,1
GO:0090063,11,3,0
GO:1904960,10,4,0
GO:0043950,9,3,0
GO:0010976,12,3,4
GO:1902309,10,3,0
GO:1902514,10,2,2
GO:0030261,6,1,6
GO:0045840,9,4,1
GO:1903367,6,4,1
GO:0046867,9,1,0
GO:0008295,8,2,2
GO:0046007,10,3,0
GO:1905381,13,3,0
GO:0033003,6,2,3
GO:0048680,14,5,1
GO:0099024,6,1,3
GO:0009597,6,1,0
GO:0070536,10,1,2
GO:0030327,8,1,0
GO:0003164,9,2,3
GO:0010885,6,2,2
GO:0140208,5,1,0
GO:0048174,13,2,0
GO:0061820,9,1,2
GO:0039694,8,2,3
GO:0006730,3,2,1
GO:0000731,8,2,3
GO:0051235,2,1,5
GO:2000973,9,2,2
GO:0010467,5,1,14
GO:0071318,7,4,0
GO:0071051,11,1,0
GO:0007094,13,3,3
GO:0045472,4,2,5
GO:0031047,9,1,7
GO:1901233,9,4,0
GO:0010800,10,3,0
GO:0007342,7,3,1
GO:2000208,11,3,0
GO:0002072,12,2,3
GO:0001523,8,1,4
GO:0006122,10,2,0
GO:0001893,5,4,1
GO:0006001,7,2,1
GO:0010765,9,3,1
GO:0086065,8,2,7
GO:0060177,6,1,0
GO:0006971,4,1,2
GO:1902227,9,3,0
GO:0070541,5,1,0
GO:1903292,7,2,0
GO:0097485,12,2,4
GO:0021766,11,3,2
GO:0000422,6,3,7
GO:0051247,6,4,12
GO:0070352,7,3,0
GO:0097491,13,1,0
GO:0002833,5,3,6
GO:1990839,6,1,1
GO:2000343,11,3,0
GO:0150032,9,3,0
GO:1905207,8,2,6
GO:0071827,6,2,2
GO:0090657,8,1,4
GO:0000018,8,2,7
GO:1904635,8,3,0
GO:0034147,16,2,1
GO:0000413,8,1,0
GO:0006919,12,1,1
GO:0042770,6,2,3
GO:0002888,7,3,7
GO:0019752,5,1,23
GO:0030258,5,1,6
GO:1905920,6,2,0
GO:0042489,8,3,0
GO:0051900,6,3,2
GO:0014056,11,4,1
GO:2000822,6,4,1
GO:0035981,9,1,2
GO:0006409,10,2,1
GO:1901142,5,1,2
GO:0002098,12,1,3
GO:0014733,7,2,3
GO:0030838,11,5,1
GO:0002815,12,2,2
GO:0002293,11,3,2
GO:2000529,10,3,0
GO:0014912,7,3,2
GO:0072388,9,3,1
GO:0036518,15,2,0
GO:0006641,7,1,7
GO:0006729,8,3,0
GO:0007271,9,1,5
GO:0071863,5,2,2
GO:0007405,8,2,4
GO:0009617,5,1,5
GO:0140438,8,1,0
GO:2000591,11,3,1
GO:0030851,8,1,6
GO:1904530,7,2,0
GO:0000448,12,3,0
GO:1900535,10,2,0
GO:0045936,7,3,5
GO:2000062,10,4,0
GO:0006907,6,1,4
GO:1904980,8,3,0
GO:0033604,9,4,3
GO:0015727,8,2,1
GO:0042424,7,3,1
GO:0060922,10,3,2
GO:0034331,5,2,2
GO:0060049,8,3,3
GO:0051643,6,2,2
GO:0018910,5,2,0
GO:0035384,5,3,1
GO:1904098,9,2,1
GO:0042350,8,2,2
GO:0032653,9,2,2
GO:0033388,9,2,1
GO:2000420,10,4,0
GO:0031100,4,2,1
GO:0048685,16,4,0
GO:1990911,3,1,0
GO:0030997,10,3,1
GO:1901977,10,4,2
GO:0097210,6,1,1
GO:0090383,9,2,0
GO:0035929,9,2,7
GO:0002638,10,3,1
GO:0007611,5,2,3
GO:1903935,4,3,1
GO:0035563,5,2,0
GO:0030029,2,1,4
GO:0099562,10,1,0
GO:0070183,12,2,0
GO:0072658,7,2,1
GO:0044409,4,1,4
GO:0019220,6,2,8
GO:0000079,11,2,2
GO:1902214,8,2,2
GO:0098583,7,2,0
GO:1900005,10,3,0
GO:1903677,12,2,1
GO:0060092,10,2,1
GO:0015918,6,2,6
GO:0044866,8,1,1
GO:0086036,4,1,0
GO:0048022,8,4,0
GO:0042148,8,2,3
GO:0110077,5,2,0
GO:0098887,11,2,1
GO:0071378,7,2,1
GO:1904450,11,5,0
GO:0050965,7,2,0
GO:0046385,6,3,1
GO:0060213,16,3,0
GO:1990778,5,1,11
GO:0003167,11,2,0
GO:0071307,8,3,0
GO:1900027,8,2,2
GO:1901289,12,5,0
GO:0034498,7,2,0
GO:0050665,5,3,3
GO:0034103,4,2,5
GO:0010804,9,3,0
GO:0046293,5,3,0
GO:0048280,8,3,0
GO:1903461,12,3,0
GO:0006392,10,3,0
GO:0062036,7,1,1
GO:0002606,6,3,0
GO:0007520,7,2,4
GO:0071873,7,1,1
GO:0042727,5,5,3
GO:0090382,5,1,5
GO:0044804,6,1,1
GO:0030204,8,3,2
GO:1902362,5,1,0
GO:0035683,9,1,0
GO:0002832,5,3,6
GO:0010977,12,3,5
GO:0014042,12,3,0
GO:0006015,7,2,0
GO:1905053,10,3,0
GO:0014072,6,2,2
GO:0001994,10,2,0
GO:0071688,9,3,1
GO:0022615,3,1,0
GO:0034350,6,2,3
GO:0060017,6,2,0
GO:0042178,6,2,3
GO:0003219,11,2,0
GO:0032965,5,3,2
GO:0046856,8,2,1
GO:1900025,7,3,0
GO:0071623,9,3,1
GO:0016267,10,1,0
GO:0043547,6,2,1
GO:0021972,17,2,0
GO:0006241,11,3,2
GO:0006065,8,3,0
GO:1990079,5,1,0
GO:0046887,9,5,6
GO:0045963,9,3,0
GO:0045661,5,2,3
GO:0021993,12,3,0
GO:0033132,11,2,0
GO:0048632,9,3,0
GO:1904508,7,3,1
GO:0050789,2,2,24
GO:1904321,5,4,1
GO:0003092,6,1,0
GO:1903785,9,2,0
GO:0070781,7,4,0
GO:0034337,2,1,0
GO:1905883,8,2,2
GO:0034203,7,2,0
GO:0061179,12,4,0
GO:0072574,9,1,3
GO:0050854,10,3,4
GO:0071801,8,3,1
GO:2000019,10,3,0
GO:0060339,12,4,0
GO:0006617,10,2,0
GO:2000740,7,3,1
