"ENSEMBL","GO"
"ENSG00000168495","GO:0032728"
"ENSG00000168496","GO:0000724"
"ENSG00000168497","GO:0097320"
"ENSG00000168502","GO:0001578"
"ENSG00000168505","GO:0001569"
"ENSG00000168509","GO:0000122"
"ENSG00000168517","GO:0000122"
"ENSG00000168522","GO:0007179"
"ENSG00000168530","GO:0006936"
"ENSG00000168538","GO:0006888"
"ENSG00000168539","GO:0007165"
"ENSG00000168542","GO:0001701"
"ENSG00000168546","GO:0007169"
"ENSG00000168556","GO:0000122"
"ENSG00000168564","GO:0006974"
"ENSG00000168566","GO:0006397"
"ENSG00000168569","GO:0007399"
"ENSG00000168575","GO:0006811"
"ENSG00000168582","GO:0002088"
"ENSG00000168589","GO:0007018"
"ENSG00000168591","GO:0030433"
"ENSG00000168594","GO:0006508"
"ENSG00000168610","GO:0000122"
"ENSG00000168615","GO:0006509"
"ENSG00000168619","GO:0006508"
"ENSG00000168621","GO:0001656"
"ENSG00000168634","GO:0019731"
"ENSG00000168646","GO:0001649"
"ENSG00000168653","GO:0006120"
"ENSG00000168661","GO:0006357"
"ENSG00000168671","GO:0071412"
"ENSG00000168675","GO:0010719"
"ENSG00000168676","GO:0007140"
"ENSG00000168679","GO:0015718"
"ENSG00000168685","GO:0000018"
"ENSG00000168701","GO:0006624"
"ENSG00000168702","GO:0006898"
"ENSG00000168703","GO:0019731"
"ENSG00000168710","GO:0006378"
"ENSG00000168724","GO:0006457"
"ENSG00000168734","GO:0000122"
"ENSG00000168743","GO:0001657"
"ENSG00000168748","GO:0006730"
"ENSG00000168758","GO:0001755"
"ENSG00000168763","GO:0006810"
"ENSG00000168765","GO:0006749"
"ENSG00000168769","GO:0002521"
"ENSG00000168772","GO:0007352"
"ENSG00000168778","GO:0007224"
"ENSG00000168779","GO:0000122"
"ENSG00000168781","GO:0006020"
"ENSG00000168785","GO:0045747"
"ENSG00000168792","GO:0016042"
"ENSG00000168795","GO:0000122"
"ENSG00000168802","GO:0006260"
"ENSG00000168803","GO:0006154"
"ENSG00000168806","GO:0006400"
"ENSG00000168811","GO:0001916"
"ENSG00000168813","GO:0045944"
"ENSG00000168818","GO:0006886"
"ENSG00000168824","GO:0001881"
"ENSG00000168826","GO:0000122"
"ENSG00000168827","GO:0070125"
"ENSG00000168828","GO:0007186"
"ENSG00000168830","GO:0007186"
"ENSG00000168843","GO:0007275"
"ENSG00000168872","GO:0008150"
"ENSG00000168874","GO:0001704"
"ENSG00000168875","GO:0000122"
"ENSG00000168876","GO:0007283"
"ENSG00000168878","GO:0006665"
"ENSG00000168883","GO:0000245"
"ENSG00000168884","GO:0006357"
"ENSG00000168890","GO:0009056"
"ENSG00000168894","GO:0016567"
"ENSG00000168899","GO:0007517"
"ENSG00000168903","GO:0001817"
"ENSG00000168904","GO:0007165"
"ENSG00000168906","GO:0006556"
"ENSG00000168907","GO:0001516"
"ENSG00000168913","GO:0007165"
"ENSG00000168916","GO:0000122"
"ENSG00000168918","GO:0006661"
"ENSG00000168924","GO:0006851"
"ENSG00000168925","GO:0006508"
"ENSG00000168928","GO:0006508"
"ENSG00000168930","GO:0010468"
"ENSG00000168936","GO:0000209"
"ENSG00000168938","GO:0000413"
"ENSG00000168939","GO:0007399"
"ENSG00000168944","GO:0007098"
"ENSG00000168952","GO:0035493"
"ENSG00000168955","GO:0045861"
"ENSG00000168958","GO:0000266"
"ENSG00000168959","GO:0001932"
"ENSG00000168961","GO:0002519"
"ENSG00000168993","GO:0006887"
"ENSG00000168995","GO:0007155"
"ENSG00000169006","GO:0007166"
"ENSG00000169016","GO:0000083"
"ENSG00000169018","GO:0006915"
"ENSG00000169020","GO:0015986"
"ENSG00000169021","GO:0006122"
"ENSG00000169026","GO:0055085"
"ENSG00000169031","GO:0006919"
"ENSG00000169032","GO:0000165"
"ENSG00000169035","GO:0002803"
"ENSG00000169040","GO:0007165"
"ENSG00000169045","GO:0000398"
"ENSG00000169047","GO:0007165"
"ENSG00000169057","GO:0000122"
"ENSG00000169059","GO:0007420"
"ENSG00000169062","GO:0001701"
"ENSG00000169067","GO:0007409"
"ENSG00000169071","GO:0007165"
"ENSG00000169083","GO:0000122"
"ENSG00000169084","GO:0010508"
"ENSG00000169085","GO:0022008"
"ENSG00000169093","GO:0008150"
"ENSG00000169100","GO:0006915"
"ENSG00000169105","GO:0030208"
"ENSG00000169116","GO:0051973"
"ENSG00000169118","GO:0006897"
"ENSG00000169126","GO:0003341"
"ENSG00000169129","GO:0006954"
"ENSG00000169131","GO:0006357"
"ENSG00000169136","GO:0006355"
"ENSG00000169139","GO:0000209"
"ENSG00000169154","GO:0006532"
"ENSG00000169155","GO:0006357"
"ENSG00000169169","GO:0006631"
"ENSG00000169174","GO:0001822"
"ENSG00000169180","GO:0006611"
"ENSG00000169181","GO:0099149"
"ENSG00000169184","GO:0001957"
"ENSG00000169188","GO:0006284"
"ENSG00000169189","GO:0000724"
"ENSG00000169194","GO:0001774"
"ENSG00000169208","GO:0007186"
"ENSG00000169213","GO:0006904"
"ENSG00000169214","GO:0007186"
"ENSG00000169217","GO:0000244"
"ENSG00000169218","GO:0001934"
"ENSG00000169220","GO:0000278"
"ENSG00000169221","GO:0042147"
"ENSG00000169223","GO:0006888"
"ENSG00000169224","GO:0050855"
"ENSG00000169228","GO:0006886"
"ENSG00000169230","GO:0006915"
"ENSG00000169231","GO:0003417"
"ENSG00000169239","GO:0006730"
"ENSG00000169241","GO:0008643"
"ENSG00000169242","GO:0000122"
"ENSG00000169245","GO:0006935"
"ENSG00000169246","GO:0008150"
"ENSG00000169247","GO:0032287"
"ENSG00000169248","GO:0006935"
"ENSG00000169249","GO:0000245"
"ENSG00000169251","GO:0000055"
"ENSG00000169252","GO:0002024"
"ENSG00000169255","GO:0006493"
"ENSG00000169258","GO:0031175"
"ENSG00000169271","GO:0006986"
"ENSG00000169282","GO:0006813"
"ENSG00000169288","GO:0032543"
"ENSG00000169297","GO:0000122"
"ENSG00000169299","GO:0005980"
"ENSG00000169302","GO:0016310"
"ENSG00000169306","GO:0007157"
"ENSG00000169313","GO:0001973"
"ENSG00000169327","GO:0007186"
"ENSG00000169330","GO:0001525"
"ENSG00000169340","GO:0006457"
"ENSG00000169344","GO:0002251"
"ENSG00000169347","GO:0002412"
"ENSG00000169359","GO:0035348"
"ENSG00000169371","GO:0006404"
"ENSG00000169372","GO:0006919"
"ENSG00000169375","GO:0000122"
"ENSG00000169379","GO:0001947"
"ENSG00000169385","GO:0002227"
"ENSG00000169393","GO:0007338"
"ENSG00000169397","GO:0002227"
"ENSG00000169398","GO:0001525"
"ENSG00000169403","GO:0002693"
"ENSG00000169410","GO:0006470"
"ENSG00000169413","GO:0006401"
"ENSG00000169418","GO:0006182"
"ENSG00000169427","GO:0006813"
"ENSG00000169429","GO:0001525"
"ENSG00000169432","GO:0006814"
"ENSG00000169435","GO:0006915"
"ENSG00000169436","GO:0030198"
"ENSG00000169439","GO:0008150"
"ENSG00000169442","GO:0007204"
"ENSG00000169446","GO:0006824"
"ENSG00000169469","GO:0008544"
"ENSG00000169474","GO:0008544"
"ENSG00000169484","GO:0007186"
"ENSG00000169488","GO:0007186"
"ENSG00000169495","GO:0006508"
"ENSG00000169499","GO:0001954"
"ENSG00000169504","GO:0001525"
"ENSG00000169507","GO:0003333"
"ENSG00000169508","GO:0002250"
"ENSG00000169515","GO:0000226"
"ENSG00000169519","GO:0070475"
"ENSG00000169548","GO:0006355"
"ENSG00000169551","GO:0007283"
"ENSG00000169554","GO:0000122"
"ENSG00000169562","GO:0007267"
"ENSG00000169564","GO:0039694"
"ENSG00000169567","GO:0006355"
"ENSG00000169570","GO:0006400"
"ENSG00000169575","GO:0002377"
"ENSG00000169583","GO:0006821"
"ENSG00000169592","GO:0000723"
"ENSG00000169594","GO:0006356"
"ENSG00000169598","GO:0006308"
"ENSG00000169599","GO:0016226"
"ENSG00000169604","GO:0001568"
"ENSG00000169605","GO:0007165"
"ENSG00000169612","GO:0006370"
"ENSG00000169618","GO:0007186"
"ENSG00000169621","GO:0000012"
"ENSG00000169629","GO:0006607"
"ENSG00000169635","GO:0000122"
"ENSG00000169641","GO:0003281"
"ENSG00000169660","GO:0005975"
"ENSG00000169676","GO:0001963"
"ENSG00000169679","GO:0006338"
"ENSG00000169682","GO:0033700"
"ENSG00000169684","GO:0007165"
"ENSG00000169688","GO:0006882"
"ENSG00000169689","GO:0000712"
"ENSG00000169692","GO:0001819"
"ENSG00000169696","GO:0006886"
"ENSG00000169704","GO:0007155"
"ENSG00000169710","GO:0001649"
"ENSG00000169714","GO:0000122"
"ENSG00000169715","GO:0006882"
"ENSG00000169718","GO:0002943"
"ENSG00000169727","GO:0000338"
"ENSG00000169733","GO:0007389"
"ENSG00000169738","GO:0005997"
"ENSG00000169740","GO:0006357"
"ENSG00000169744","GO:0000122"
"ENSG00000169750","GO:0007015"
"ENSG00000169752","GO:0007399"
"ENSG00000169756","GO:0010628"
"ENSG00000169760","GO:0006605"
"ENSG00000169762","GO:0001503"
"ENSG00000169764","GO:0005977"
"ENSG00000169777","GO:0001580"
"ENSG00000169813","GO:0000398"
"ENSG00000169814","GO:0006768"
"ENSG00000169826","GO:0030166"
"ENSG00000169836","GO:0007217"
"ENSG00000169840","GO:0006366"
"ENSG00000169851","GO:0007155"
"ENSG00000169855","GO:0002042"
"ENSG00000169856","GO:0001889"
"ENSG00000169857","GO:0006915"
"ENSG00000169860","GO:0001934"
"ENSG00000169862","GO:0007043"
"ENSG00000169871","GO:0006513"
"ENSG00000169876","GO:0019725"
"ENSG00000169877","GO:0006457"
"ENSG00000169884","GO:0000086"
"ENSG00000169891","GO:0006897"
"ENSG00000169895","GO:0030154"
"ENSG00000169896","GO:0001774"
"ENSG00000169900","GO:0006469"
"ENSG00000169902","GO:0006478"
"ENSG00000169903","GO:0042246"
"ENSG00000169905","GO:0007029"
"ENSG00000169908","GO:0001825"
"ENSG00000169914","GO:0031669"
"ENSG00000169918","GO:0035871"
"ENSG00000169919","GO:0005975"
"ENSG00000169925","GO:0006325"
"ENSG00000169926","GO:0006357"
"ENSG00000169933","GO:0051835"
"ENSG00000169946","GO:0000122"
"ENSG00000169951","GO:0000122"
"ENSG00000169953","GO:0006357"
"ENSG00000169955","GO:0006355"
"ENSG00000169957","GO:0006357"
"ENSG00000169962","GO:0001582"
"ENSG00000169967","GO:0000165"
"ENSG00000169972","GO:0031119"
"ENSG00000169976","GO:0000398"
"ENSG00000169981","GO:0006355"
"ENSG00000169992","GO:0001966"
"ENSG00000169994","GO:0007015"
"ENSG00000170004","GO:0000122"
"ENSG00000170011","GO:0006886"
"ENSG00000170017","GO:0002250"
"ENSG00000170027","GO:0006469"
"ENSG00000170035","GO:0070534"
"ENSG00000170037","GO:0007099"
"ENSG00000170043","GO:0006888"
"ENSG00000170044","GO:0060005"
"ENSG00000170049","GO:0006813"
"ENSG00000170054","GO:0010951"
"ENSG00000170075","GO:0003085"
"ENSG00000170091","GO:0007212"
"ENSG00000170099","GO:0008211"
"ENSG00000170100","GO:0000122"
"ENSG00000170113","GO:0015693"
"ENSG00000170122","GO:0006357"
"ENSG00000170128","GO:0007186"
"ENSG00000170142","GO:0000209"
"ENSG00000170144","GO:0000398"
"ENSG00000170145","GO:0006468"
"ENSG00000170153","GO:0006511"
"ENSG00000170162","GO:0006357"
"ENSG00000170166","GO:0009952"
"ENSG00000170175","GO:0001941"
"ENSG00000170178","GO:0001501"
"ENSG00000170180","GO:0046718"
"ENSG00000170185","GO:0006511"
"ENSG00000170190","GO:0015718"
"ENSG00000170191","GO:0005975"
"ENSG00000170209","GO:0010564"
"ENSG00000170214","GO:0001996"
"ENSG00000170231","GO:0006629"
"ENSG00000170234","GO:0001178"
"ENSG00000170236","GO:0007032"
"ENSG00000170242","GO:0006284"
"ENSG00000170248","GO:0000281"
"ENSG00000170255","GO:0006953"
"ENSG00000170260","GO:0006355"
"ENSG00000170262","GO:0072659"
"ENSG00000170264","GO:0007601"
"ENSG00000170265","GO:0006355"
"ENSG00000170266","GO:0005975"
"ENSG00000170270","GO:0002949"
"ENSG00000170271","GO:0001934"
"ENSG00000170275","GO:0007283"
"ENSG00000170276","GO:0006986"
"ENSG00000170289","GO:0006812"
"ENSG00000170290","GO:0006816"
"ENSG00000170291","GO:0002098"
"ENSG00000170293","GO:0006935"
"ENSG00000170296","GO:0000045"
"ENSG00000170298","GO:0010628"
"ENSG00000170310","GO:0006886"
"ENSG00000170312","GO:0000082"
"ENSG00000170315","GO:0007141"
"ENSG00000170322","GO:0000723"
"ENSG00000170323","GO:0009617"
"ENSG00000170324","GO:0031023"
"ENSG00000170325","GO:0032259"
"ENSG00000170340","GO:0006493"
"ENSG00000170345","GO:0001661"
"ENSG00000170348","GO:0006886"
"ENSG00000170364","GO:0000729"
"ENSG00000170365","GO:0000165"
"ENSG00000170367","GO:2000117"
"ENSG00000170369","GO:0001580"
"ENSG00000170370","GO:0001764"
"ENSG00000170373","GO:0001580"
"ENSG00000170374","GO:0001649"
"ENSG00000170379","GO:0010360"
"ENSG00000170381","GO:0001569"
"ENSG00000170382","GO:0007155"
"ENSG00000170385","GO:0001701"
"ENSG00000170390","GO:0000226"
"ENSG00000170396","GO:0010628"
"ENSG00000170412","GO:0007186"
"ENSG00000170417","GO:0007517"
"ENSG00000170419","GO:0010628"
"ENSG00000170421","GO:0033209"
"ENSG00000170423","GO:0031424"
"ENSG00000170425","GO:0001973"
"ENSG00000170426","GO:0008202"
"ENSG00000170430","GO:0006266"
"ENSG00000170439","GO:0032259"
"ENSG00000170442","GO:0031424"
"ENSG00000170445","GO:0006412"
"ENSG00000170448","GO:0006355"
"ENSG00000170454","GO:0002244"
"ENSG00000170456","GO:1905885"
"ENSG00000170458","GO:0001819"
"ENSG00000170464","GO:0051085"
"ENSG00000170465","GO:0031424"
"ENSG00000170468","GO:0006338"
"ENSG00000170469","GO:0007283"
"ENSG00000170471","GO:0051056"
"ENSG00000170473","GO:0000184"
"ENSG00000170476","GO:0002639"
"ENSG00000170477","GO:0007010"
"ENSG00000170482","GO:0006814"
"ENSG00000170484","GO:0031424"
"ENSG00000170485","GO:0006357"
"ENSG00000170486","GO:0008150"
"ENSG00000170498","GO:0007010"
"ENSG00000170502","GO:0046032"
"ENSG00000170509","GO:0006629"
"ENSG00000170515","GO:0006364"
"ENSG00000170516","GO:0006123"
"ENSG00000170522","GO:0006636"
"ENSG00000170523","GO:0008544"
"ENSG00000170525","GO:0006000"
"ENSG00000170537","GO:0034220"
"ENSG00000170540","GO:0002038"
"ENSG00000170542","GO:0002448"
"ENSG00000170549","GO:0000122"
"ENSG00000170558","GO:0000902"
"ENSG00000170561","GO:0000122"
"ENSG00000170571","GO:0007156"
"ENSG00000170577","GO:0001822"
"ENSG00000170579","GO:0007268"
"ENSG00000170581","GO:0001932"
"ENSG00000170584","GO:0006457"
"ENSG00000170604","GO:0000122"
"ENSG00000170605","GO:0007186"
"ENSG00000170606","GO:0006457"
"ENSG00000170608","GO:0001678"
"ENSG00000170615","GO:0002931"
"ENSG00000170624","GO:0007517"
"ENSG00000170627","GO:0007283"
"ENSG00000170631","GO:0006357"
"ENSG00000170632","GO:1902254"
"ENSG00000170633","GO:0006511"
"ENSG00000170634","GO:0006796"
"ENSG00000170653","GO:0006355"
"ENSG00000170667","GO:0034260"
"ENSG00000170677","GO:0006952"
"ENSG00000170681","GO:0007517"
"ENSG00000170683","GO:0007186"
"ENSG00000170684","GO:0000122"
"ENSG00000170689","GO:0006351"
"ENSG00000170703","GO:0000226"
"ENSG00000170734","GO:0000731"
"ENSG00000170743","GO:0014059"
"ENSG00000170745","GO:0006813"
"ENSG00000170748","GO:0000398"
"ENSG00000170759","GO:0007018"
"ENSG00000170775","GO:0007186"
"ENSG00000170776","GO:0007186"
"ENSG00000170782","GO:0007186"
"ENSG00000170786","GO:0000122"
"ENSG00000170790","GO:0007186"
"ENSG00000170791","GO:0008150"
"ENSG00000170801","GO:0006508"
"ENSG00000170802","GO:0006355"
"ENSG00000170807","GO:0006936"
"ENSG00000170819","GO:0007601"
"ENSG00000170820","GO:0007186"
"ENSG00000170832","GO:0016579"
"ENSG00000170835","GO:0006629"
"ENSG00000170836","GO:0000086"
"ENSG00000170837","GO:0007165"
"ENSG00000170846","GO:0051726"
"ENSG00000170848","GO:0002682"
"ENSG00000170852","GO:0006006"
"ENSG00000170854","GO:0006338"
"ENSG00000170855","GO:0006915"
"ENSG00000170860","GO:0000398"
"ENSG00000170873","GO:0007009"
"ENSG00000170876","GO:0006629"
"ENSG00000170881","GO:0008285"
"ENSG00000170889","GO:0002181"
"ENSG00000170890","GO:0002227"
"ENSG00000170891","GO:0002062"
"ENSG00000170892","GO:0000379"
"ENSG00000170893","GO:0001692"
"ENSG00000170899","GO:0006749"
"ENSG00000170906","GO:0006120"
"ENSG00000170909","GO:0030316"
"ENSG00000170915","GO:0043401"
"ENSG00000170917","GO:0008285"
"ENSG00000170920","GO:0007165"
"ENSG00000170921","GO:0060998"
"ENSG00000170923","GO:0007165"
"ENSG00000170927","GO:0000132"
"ENSG00000170929","GO:0007165"
"ENSG00000170935","GO:0000398"
"ENSG00000170946","GO:0032781"
"ENSG00000170948","GO:0000122"
"ENSG00000170949","GO:0006357"
"ENSG00000170950","GO:0006094"
"ENSG00000170953","GO:0007186"
"ENSG00000170954","GO:0006357"
"ENSG00000170955","GO:0030866"
"ENSG00000170956","GO:0002682"
"ENSG00000170959","GO:0007049"
"ENSG00000170961","GO:0001570"
"ENSG00000170962","GO:0008284"
"ENSG00000170965","GO:0001890"
"ENSG00000170967","GO:0010498"
"ENSG00000170989","GO:0001525"
"ENSG00000171004","GO:0015015"
"ENSG00000171014","GO:0007186"
"ENSG00000171016","GO:0001822"
"ENSG00000171017","GO:0006884"
"ENSG00000171033","GO:0000122"
"ENSG00000171044","GO:0043652"
"ENSG00000171045","GO:0006886"
"ENSG00000171049","GO:0001934"
"ENSG00000171051","GO:0002430"
"ENSG00000171054","GO:0007186"
"ENSG00000171055","GO:0007165"
"ENSG00000171056","GO:0001706"
"ENSG00000171094","GO:0007165"
"ENSG00000171097","GO:0009058"
"ENSG00000171100","GO:0000045"
"ENSG00000171102","GO:0007608"
"ENSG00000171103","GO:0031167"
"ENSG00000171105","GO:0001934"
"ENSG00000171109","GO:0008053"
"ENSG00000171115","GO:0070232"
"ENSG00000171119","GO:0000165"
"ENSG00000171121","GO:0001508"
"ENSG00000171124","GO:0006487"
"ENSG00000171126","GO:0034765"
"ENSG00000171130","GO:0007035"
"ENSG00000171132","GO:0000165"
"ENSG00000171133","GO:0007186"
"ENSG00000171135","GO:0002446"
"ENSG00000171136","GO:0007165"
"ENSG00000171148","GO:0000122"
"ENSG00000171150","GO:0007173"
"ENSG00000171155","GO:0006493"
"ENSG00000171159","GO:0008150"
"ENSG00000171160","GO:0048678"
"ENSG00000171161","GO:0006357"
"ENSG00000171163","GO:0000122"
"ENSG00000171169","GO:0030308"
"ENSG00000171174","GO:0006098"
"ENSG00000171180","GO:0007186"
"ENSG00000171189","GO:0007215"
"ENSG00000171195","GO:0031640"
"ENSG00000171199","GO:0001895"
"ENSG00000171201","GO:0008150"
"ENSG00000171202","GO:0021554"
"ENSG00000171204","GO:0032094"
"ENSG00000171206","GO:0007249"
"ENSG00000171208","GO:0098696"
"ENSG00000171209","GO:0007595"
"ENSG00000171217","GO:0007155"
"ENSG00000171219","GO:0006468"
"ENSG00000171222","GO:0045893"
"ENSG00000171223","GO:0001570"
"ENSG00000171227","GO:0034765"
"ENSG00000171234","GO:0006629"
"ENSG00000171236","GO:0001938"
"ENSG00000171241","GO:0008543"
"ENSG00000171243","GO:0007389"
"ENSG00000171246","GO:0006839"
"ENSG00000171262","GO:0006388"
"ENSG00000171291","GO:0000122"
"ENSG00000171295","GO:0000122"
"ENSG00000171298","GO:0000023"
"ENSG00000171302","GO:0030166"
"ENSG00000171303","GO:0006813"
"ENSG00000171307","GO:0001654"
"ENSG00000171310","GO:0001701"
"ENSG00000171311","GO:0006364"
"ENSG00000171314","GO:0006094"
"ENSG00000171316","GO:0001501"
"ENSG00000171320","GO:0002244"
"ENSG00000171345","GO:0007219"
"ENSG00000171346","GO:0008544"
"ENSG00000171357","GO:0001819"
"ENSG00000171360","GO:0030855"
"ENSG00000171365","GO:0003014"
"ENSG00000171368","GO:0001578"
"ENSG00000171385","GO:0006813"
"ENSG00000171388","GO:0001525"
"ENSG00000171401","GO:0007010"
"ENSG00000171403","GO:0007283"
"ENSG00000171408","GO:0006198"
"ENSG00000171421","GO:0006412"
"ENSG00000171425","GO:0006357"
"ENSG00000171428","GO:0006805"
"ENSG00000171431","GO:0006915"
"ENSG00000171435","GO:0007265"
"ENSG00000171443","GO:0006357"
"ENSG00000171444","GO:0007165"
"ENSG00000171446","GO:0008150"
"ENSG00000171448","GO:0000122"
"ENSG00000171450","GO:0000079"
"ENSG00000171451","GO:0030204"
"ENSG00000171453","GO:0006360"
"ENSG00000171456","GO:0000902"
"ENSG00000171459","GO:0007165"
"ENSG00000171462","GO:0045598"
"ENSG00000171466","GO:0006355"
"ENSG00000171467","GO:0045892"
"ENSG00000171469","GO:0006357"
"ENSG00000171476","GO:0000122"
"ENSG00000171481","GO:0007165"
"ENSG00000171487","GO:0006887"
"ENSG00000171488","GO:0007165"
"ENSG00000171489","GO:0007342"
"ENSG00000171490","GO:0000470"
"ENSG00000171492","GO:0001678"
"ENSG00000171495","GO:0007283"
"ENSG00000171496","GO:0007165"
"ENSG00000171497","GO:0000122"
"ENSG00000171501","GO:0007165"
"ENSG00000171502","GO:0030198"
"ENSG00000171503","GO:0006979"
"ENSG00000171505","GO:0007165"
"ENSG00000171509","GO:0007189"
"ENSG00000171517","GO:0007187"
"ENSG00000171522","GO:0001818"
"ENSG00000171530","GO:0006457"
"ENSG00000171532","GO:0001662"
"ENSG00000171533","GO:0000226"
"ENSG00000171540","GO:0000122"
"ENSG00000171551","GO:0003016"
"ENSG00000171552","GO:0001541"
"ENSG00000171557","GO:0007160"
"ENSG00000171560","GO:0002250"
"ENSG00000171561","GO:0007165"
"ENSG00000171564","GO:0002250"
"ENSG00000171566","GO:0000398"
"ENSG00000171574","GO:0006357"
"ENSG00000171587","GO:0007155"
"ENSG00000171595","GO:0003341"
"ENSG00000171596","GO:0006816"
"ENSG00000171603","GO:0001558"
"ENSG00000171604","GO:0000122"
"ENSG00000171606","GO:0000122"
"ENSG00000171608","GO:0001779"
"ENSG00000171611","GO:0070244"
"ENSG00000171612","GO:0000002"
"ENSG00000171617","GO:0007399"
"ENSG00000171621","GO:0006511"
"ENSG00000171631","GO:0006909"
"ENSG00000171634","GO:0000122"
"ENSG00000171643","GO:0008150"
"ENSG00000171649","GO:0006357"
"ENSG00000171657","GO:0007186"
"ENSG00000171659","GO:0007186"
"ENSG00000171680","GO:0007266"
"ENSG00000171681","GO:0000122"
"ENSG00000171700","GO:0006914"
"ENSG00000171703","GO:0006351"
"ENSG00000171711","GO:0006935"
"ENSG00000171714","GO:0006821"
"ENSG00000171720","GO:0000122"
"ENSG00000171722","GO:0007283"
"ENSG00000171723","GO:0006777"
"ENSG00000171729","GO:0008150"
"ENSG00000171735","GO:0006357"
"ENSG00000171747","GO:0002780"
"ENSG00000171757","GO:0008150"
"ENSG00000171759","GO:0006559"
"ENSG00000171763","GO:0042273"
"ENSG00000171766","GO:0006600"
"ENSG00000171772","GO:0007130"
"ENSG00000171773","GO:0045494"
"ENSG00000171777","GO:0007169"
"ENSG00000171786","GO:0006357"
"ENSG00000171791","GO:0000082"
"ENSG00000171792","GO:0000077"
"ENSG00000171793","GO:0006139"
"ENSG00000171794","GO:0006357"
"ENSG00000171798","GO:0001934"
"ENSG00000171806","GO:0006417"
"ENSG00000171811","GO:0035082"
"ENSG00000171812","GO:0001525"
"ENSG00000171813","GO:0006338"
"ENSG00000171815","GO:0007155"
"ENSG00000171817","GO:0006357"
"ENSG00000171819","GO:0006979"
"ENSG00000171823","GO:0006511"
"ENSG00000171824","GO:0000184"
"ENSG00000171827","GO:0006357"
"ENSG00000171840","GO:0007155"
